com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3646,c596797d-521b-4805-9eb1-214e1cdbeb5c.binning_data.json,2074074,6000,0,2019-11-23 21:31:08.589,com.sec.android.app.shealth,2019-11-16 03:50:19.589,c596797d-521b-4805-9eb1-214e1cdbeb5c.source_info.json,1.304101,2704.802,143.22,3646,VfS0qUERdZ,com.sec.android.app.shealth,0,c596797d-521b-4805-9eb1-214e1cdbeb5c.achievement.json,c596797d-521b-4805-9eb1-214e1cdbeb5c,1573862400000,
6584,b43bd19f-ceaf-4096-80ed-76c5241c1287.binning_data.json,4367294,6000,0,2019-12-17 23:00:07.116,com.sec.android.app.shealth,2019-12-17 23:00:07.116,,1.6666665,4803.02,270.93,6584,ekw9bqx6s/,com.sec.android.app.shealth,0,b43bd19f-ceaf-4096-80ed-76c5241c1287.achievement.json,b43bd19f-ceaf-4096-80ed-76c5241c1287,1576540800000,
1415,3dde5277-91a4-46c9-a59c-686580c199b8.binning_data.json,822884,6000,0,2019-10-28 18:30:15.235,com.sec.android.app.shealth,2019-10-26 18:30:01.384,,1.9166666,1038.48,59.510002,1415,ekw9bqx6s/,com.sec.android.app.shealth,0,3dde5277-91a4-46c9-a59c-686580c199b8.achievement.json,3dde5277-91a4-46c9-a59c-686580c199b8,1572220800000,
1355,4f692ac7-6755-4616-96f1-dd3980813065.binning_data.json,773180,6000,0,2020-04-03 23:23:04.438,com.sec.android.app.shealth,2020-04-03 23:23:04.438,,1.8055556,1019.4,55.34,1355,ekw9bqx6s/,com.sec.android.app.shealth,0,4f692ac7-6755-4616-96f1-dd3980813065.achievement.json,4f692ac7-6755-4616-96f1-dd3980813065,1585872000000,
9828,375aa703-f075-401c-820c-1d79287c909d.binning_data.json,6233682,6000,0,2020-02-01 13:44:54.713,com.sec.android.app.shealth,2020-01-22 06:19:32.354,375aa703-f075-401c-820c-1d79287c909d.source_info.json,1.1032865,6877.538,389.511,9828,VfS0qUERdZ,com.sec.android.app.shealth,0,375aa703-f075-401c-820c-1d79287c909d.achievement.json,375aa703-f075-401c-820c-1d79287c909d,1579651200000,
10636,8fcc7885-042b-452f-88dc-9d83539884d2.binning_data.json,6370990,6000,0,2020-02-25 18:22:22.281,com.sec.android.app.shealth,2020-02-25 08:35:12.357,8fcc7885-042b-452f-88dc-9d83539884d2.source_info.json,1.2377509,7885.7,436.91,10636,VfS0qUERdZ,com.sec.android.app.shealth,0,8fcc7885-042b-452f-88dc-9d83539884d2.achievement.json,8fcc7885-042b-452f-88dc-9d83539884d2,1582588800000,
453,a70c84f5-567f-40dd-b22e-06744fd59256.binning_data.json,299889,6000,0,2020-04-04 21:35:09.552,com.sec.android.app.shealth,2020-04-04 10:40:20.137,a70c84f5-567f-40dd-b22e-06744fd59256.source_info.json,1.1213783,336.28998,17.9,453,VfS0qUERdZ,com.sec.android.app.shealth,0,a70c84f5-567f-40dd-b22e-06744fd59256.achievement.json,a70c84f5-567f-40dd-b22e-06744fd59256,1585958400000,
453,7c6e0100-ad9d-45b7-b89b-b456bfdb3e13.binning_data.json,299880,6000,0,2020-04-04 22:00:01.189,com.sec.android.app.shealth,2020-04-04 22:00:01.189,,1.6286625,336.28998,17.9,453,ekw9bqx6s/,com.sec.android.app.shealth,0,7c6e0100-ad9d-45b7-b89b-b456bfdb3e13.achievement.json,7c6e0100-ad9d-45b7-b89b-b456bfdb3e13,1585958400000,
5988,cfe211f1-9db1-43c3-a421-ee576b06977d.binning_data.json,3788357,6000,10,2019-12-21 16:43:55.048,com.sec.android.app.shealth,2019-12-18 07:25:30.853,cfe211f1-9db1-43c3-a421-ee576b06977d.source_info.json,1.133207,4292.993,239.219,5978,VfS0qUERdZ,com.sec.android.app.shealth,0,cfe211f1-9db1-43c3-a421-ee576b06977d.achievement.json,cfe211f1-9db1-43c3-a421-ee576b06977d,1576627200000,
10636,2f8a45c3-7f22-4fe9-a63c-fc32beba1604.binning_data.json,6370936,6000,0,2020-02-25 23:00:09.279,com.sec.android.app.shealth,2020-02-25 23:00:09.279,,1.8055557,7885.7,436.91,10636,ekw9bqx6s/,com.sec.android.app.shealth,1580,2f8a45c3-7f22-4fe9-a63c-fc32beba1604.achievement.json,2f8a45c3-7f22-4fe9-a63c-fc32beba1604,1582588800000,
3467,1b57ca8e-46d4-4ef0-b3ea-93a1b070ed44.binning_data.json,2000971,6000,0,2019-11-16 23:00:10.406,com.sec.android.app.shealth,2019-11-16 23:00:10.406,,1.4444444,2632.76,139.27,3467,ekw9bqx6s/,com.sec.android.app.shealth,1407,1b57ca8e-46d4-4ef0-b3ea-93a1b070ed44.achievement.json,1b57ca8e-46d4-4ef0-b3ea-93a1b070ed44,1573862400000,
5029,8d32e015-19cd-42ba-a256-4877194be777.binning_data.json,3275276,6000,9,2019-12-18 23:16:39.186,com.sec.android.app.shealth,2019-12-18 23:16:39.186,,2.0833333,3687.65,208.17,5020,ekw9bqx6s/,com.sec.android.app.shealth,0,8d32e015-19cd-42ba-a256-4877194be777.achievement.json,8d32e015-19cd-42ba-a256-4877194be777,1576627200000,
1930,32bc9e35-6967-4ad0-ad2c-4cc63a73a9cf.binning_data.json,1053495,6000,0,2019-11-23 21:31:12.987,com.sec.android.app.shealth,2019-10-26 18:30:02.464,32bc9e35-6967-4ad0-ad2c-4cc63a73a9cf.source_info.json,1.2933602,1362.549,76.312004,1930,VfS0qUERdZ,com.sec.android.app.shealth,0,32bc9e35-6967-4ad0-ad2c-4cc63a73a9cf.achievement.json,32bc9e35-6967-4ad0-ad2c-4cc63a73a9cf,1572220800000,
220,e7f53d88-1597-4f64-9038-6684a09b8326.binning_data.json,137445,6000,0,2019-11-17 20:00:04.515,com.sec.android.app.shealth,2019-11-17 01:01:48.304,e7f53d88-1597-4f64-9038-6684a09b8326.source_info.json,1.218669,167.5,8.95,220,VfS0qUERdZ,com.sec.android.app.shealth,0,e7f53d88-1597-4f64-9038-6684a09b8326.achievement.json,e7f53d88-1597-4f64-9038-6684a09b8326,1573948800000,
6834,e2abdee1-83c1-4c41-a890-fe725d9830d7.binning_data.json,4518003,6000,0,2019-12-21 16:43:54.680,com.sec.android.app.shealth,2019-12-19 07:23:48.524,e2abdee1-83c1-4c41-a890-fe725d9830d7.source_info.json,1.0529523,4757.242,271.93,6834,VfS0qUERdZ,com.sec.android.app.shealth,0,e2abdee1-83c1-4c41-a890-fe725d9830d7.achievement.json,e2abdee1-83c1-4c41-a890-fe725d9830d7,1576713600000,
220,97d8cc99-315b-4509-8ca0-102214b7e30d.binning_data.json,137438,6000,0,2019-11-17 23:09:52.268,com.sec.android.app.shealth,2019-11-17 23:09:52.268,,1.8622764,167.5,8.95,220,ekw9bqx6s/,com.sec.android.app.shealth,0,97d8cc99-315b-4509-8ca0-102214b7e30d.achievement.json,97d8cc99-315b-4509-8ca0-102214b7e30d,1573948800000,
5735,9ff4fb66-ed97-47b3-b46c-32066724bf7b.binning_data.json,3989981,6000,0,2019-12-19 23:00:09.301,com.sec.android.app.shealth,2019-12-19 23:00:09.301,,1.4166666,4114.79,237.85,5735,ekw9bqx6s/,com.sec.android.app.shealth,0,9ff4fb66-ed97-47b3-b46c-32066724bf7b.achievement.json,9ff4fb66-ed97-47b3-b46c-32066724bf7b,1576713600000,
8057,05daa161-a025-46a9-bca1-4ce828fc3a02.binning_data.json,5282063,6000,0,2020-01-22 23:16:14.972,com.sec.android.app.shealth,2020-01-22 23:00:43.905,,1.6388887,5840.02,333.8,8057,ekw9bqx6s/,com.sec.android.app.shealth,0,05daa161-a025-46a9-bca1-4ce828fc3a02.achievement.json,05daa161-a025-46a9-bca1-4ce828fc3a02,1579651200000,
7653,c028ecf6-8f0a-46a7-9544-2d741e5cdf3e.binning_data.json,4693952,6000,1,2020-02-26 22:06:49.142,com.sec.android.app.shealth,2020-02-26 08:35:02.130,c028ecf6-8f0a-46a7-9544-2d741e5cdf3e.source_info.json,1.2048055,5655.3,319.05,7652,VfS0qUERdZ,com.sec.android.app.shealth,0,c028ecf6-8f0a-46a7-9544-2d741e5cdf3e.achievement.json,c028ecf6-8f0a-46a7-9544-2d741e5cdf3e,1582675200000,
440,73aca3cf-1f24-4bd7-b25f-6cd50bd65f04.binning_data.json,306750,6000,0,2020-04-05 21:15:06.458,com.sec.android.app.shealth,2020-04-04 23:35:03.352,73aca3cf-1f24-4bd7-b25f-6cd50bd65f04.source_info.json,1.0452474,320.62997,17.579998,440,VfS0qUERdZ,com.sec.android.app.shealth,0,73aca3cf-1f24-4bd7-b25f-6cd50bd65f04.achievement.json,73aca3cf-1f24-4bd7-b25f-6cd50bd65f04,1586044800000,
6468,2890d718-c13e-4b4e-9fcd-e48d629c7893.binning_data.json,4207388,6000,6,2020-02-01 13:44:54.375,com.sec.android.app.shealth,2020-01-22 23:16:14.509,2890d718-c13e-4b4e-9fcd-e48d629c7893.source_info.json,1.0884472,4579.52,254.94,6462,VfS0qUERdZ,com.sec.android.app.shealth,0,2890d718-c13e-4b4e-9fcd-e48d629c7893.achievement.json,2890d718-c13e-4b4e-9fcd-e48d629c7893,1579737600000,
4215,6f7d0503-8073-4998-9bbd-0e87724ffeba.binning_data.json,2334670,6000,14,2019-11-07 08:21:45.255,com.sec.android.app.shealth,2019-10-27 04:09:05.407,6f7d0503-8073-4998-9bbd-0e87724ffeba.source_info.json,1.2815506,2991.999,170.649,4201,VfS0qUERdZ,com.sec.android.app.shealth,0,6f7d0503-8073-4998-9bbd-0e87724ffeba.achievement.json,6f7d0503-8073-4998-9bbd-0e87724ffeba,1572134400000,
5517,e25079b1-afd0-4be7-a9b8-afdf1ac50788.binning_data.json,3725446,6000,2,2020-01-23 23:00:01.372,com.sec.android.app.shealth,2020-01-22 23:16:14.861,,1.5833334,4019.71,226.08,5515,ekw9bqx6s/,com.sec.android.app.shealth,0,e25079b1-afd0-4be7-a9b8-afdf1ac50788.achievement.json,e25079b1-afd0-4be7-a9b8-afdf1ac50788,1579737600000,
3186,c6563d46-a39d-4e56-8029-677aadbd4720.binning_data.json,1844115,6000,13,2019-10-27 18:30:10.696,com.sec.android.app.shealth,2019-10-27 18:30:10.696,,2.8333333,2336.31,135.28,3173,ekw9bqx6s/,com.sec.android.app.shealth,0,c6563d46-a39d-4e56-8029-677aadbd4720.achievement.json,c6563d46-a39d-4e56-8029-677aadbd4720,1572134400000,
10453,55242c83-1812-45af-a689-4d5177840e75.binning_data.json,6732950,6000,1,2019-12-21 16:43:54.821,com.sec.android.app.shealth,2019-12-20 07:39:44.155,55242c83-1812-45af-a689-4d5177840e75.source_info.json,1.0919384,7351.967,408.72,10452,VfS0qUERdZ,com.sec.android.app.shealth,0,55242c83-1812-45af-a689-4d5177840e75.achievement.json,55242c83-1812-45af-a689-4d5177840e75,1576800000000,
440,9a03a6af-e4f3-4c28-bd1d-53b66bdc9ae9.binning_data.json,306739,6000,0,2020-04-05 22:00:01.401,com.sec.android.app.shealth,2020-04-05 22:00:01.401,,1.6111112,320.62997,17.579998,440,ekw9bqx6s/,com.sec.android.app.shealth,0,9a03a6af-e4f3-4c28-bd1d-53b66bdc9ae9.achievement.json,9a03a6af-e4f3-4c28-bd1d-53b66bdc9ae9,1586044800000,
7653,f5cbc070-b067-4fa5-a55b-d30ea60a0d15.binning_data.json,4693901,6000,1,2020-02-26 23:00:01.462,com.sec.android.app.shealth,2020-02-26 23:00:01.462,,2.5833333,5655.3,319.05,7652,ekw9bqx6s/,com.sec.android.app.shealth,0,f5cbc070-b067-4fa5-a55b-d30ea60a0d15.achievement.json,f5cbc070-b067-4fa5-a55b-d30ea60a0d15,1582675200000,
12935,be47b675-be86-4f4e-97cb-4b5657b5705d.binning_data.json,7906555,6000,0,2020-02-01 13:44:54.189,com.sec.android.app.shealth,2020-01-24 08:03:15.500,be47b675-be86-4f4e-97cb-4b5657b5705d.source_info.json,1.148623,9081.652,502.477,12935,VfS0qUERdZ,com.sec.android.app.shealth,0,be47b675-be86-4f4e-97cb-4b5657b5705d.achievement.json,be47b675-be86-4f4e-97cb-4b5657b5705d,1579824000000,
4101,f1ff1309-259a-4d63-a328-429eb3b73dee.binning_data.json,2265206,6000,7,2019-11-07 08:21:44.557,com.sec.android.app.shealth,2019-10-29 04:04:23.277,f1ff1309-259a-4d63-a328-429eb3b73dee.source_info.json,1.341136,3037.95,166.61,4094,VfS0qUERdZ,com.sec.android.app.shealth,0,f1ff1309-259a-4d63-a328-429eb3b73dee.achievement.json,f1ff1309-259a-4d63-a328-429eb3b73dee,1572307200000,
9463,8324daf9-8542-451e-8efb-fec95d0899a1.binning_data.json,5965586,6000,0,2020-01-24 23:21:25.437,com.sec.android.app.shealth,2020-01-24 23:21:25.437,,1.7222222,6959.4,388.77,9463,ekw9bqx6s/,com.sec.android.app.shealth,0,8324daf9-8542-451e-8efb-fec95d0899a1.achievement.json,8324daf9-8542-451e-8efb-fec95d0899a1,1579824000000,
7169,f008d452-3099-4a02-a9fd-fc07a99981b6.binning_data.json,4555449,6000,0,2020-02-27 22:30:26.428,com.sec.android.app.shealth,2020-02-27 08:55:01.513,f008d452-3099-4a02-a9fd-fc07a99981b6.source_info.json,1.1538093,5256.12,296.95,7169,VfS0qUERdZ,com.sec.android.app.shealth,0,f008d452-3099-4a02-a9fd-fc07a99981b6.achievement.json,f008d452-3099-4a02-a9fd-fc07a99981b6,1582761600000,
8996,deb601ac-c532-4f2b-843f-879903da5d9f.binning_data.json,5976985,6000,0,2019-12-20 23:00:02.616,com.sec.android.app.shealth,2019-12-20 23:00:02.616,,1.5277778,6563.25,367.73,8996,ekw9bqx6s/,com.sec.android.app.shealth,0,deb601ac-c532-4f2b-843f-879903da5d9f.achievement.json,deb601ac-c532-4f2b-843f-879903da5d9f,1576800000000,
3304,851beabb-3e8c-4673-99b1-88ee9857ecbc.binning_data.json,1846550,6000,7,2019-10-29 18:30:01.122,com.sec.android.app.shealth,2019-10-29 18:30:01.122,,2.3888886,2478.51,137.64,3297,ekw9bqx6s/,com.sec.android.app.shealth,1013,851beabb-3e8c-4673-99b1-88ee9857ecbc.achievement.json,851beabb-3e8c-4673-99b1-88ee9857ecbc,1572307200000,
13249,e1970f07-abdb-4701-9742-0258cc986488.binning_data.json,7630977,6000,20,2019-11-23 21:31:07.992,com.sec.android.app.shealth,2019-11-18 06:18:12.595,e1970f07-abdb-4701-9742-0258cc986488.source_info.json,1.2791128,9760.881,527.489,13229,VfS0qUERdZ,com.sec.android.app.shealth,0,e1970f07-abdb-4701-9742-0258cc986488.achievement.json,e1970f07-abdb-4701-9742-0258cc986488,1574035200000,
12348,48af8918-5601-4e17-b58c-305fe3e91c69.binning_data.json,7477964,6000,0,2020-02-01 13:44:53.966,com.sec.android.app.shealth,2020-01-25 01:07:34.409,48af8918-5601-4e17-b58c-305fe3e91c69.source_info.json,1.11051,8304.355,452.641,12348,VfS0qUERdZ,com.sec.android.app.shealth,0,48af8918-5601-4e17-b58c-305fe3e91c69.achievement.json,48af8918-5601-4e17-b58c-305fe3e91c69,1579910400000,
8504,38655ff3-4fdf-41f6-bc79-11abd5f2596c.binning_data.json,4994216,6000,0,2019-11-07 08:21:44.471,com.sec.android.app.shealth,2019-10-30 03:34:35.093,38655ff3-4fdf-41f6-bc79-11abd5f2596c.source_info.json,1.1732814,5859.621,322.88998,8504,VfS0qUERdZ,com.sec.android.app.shealth,0,38655ff3-4fdf-41f6-bc79-11abd5f2596c.achievement.json,38655ff3-4fdf-41f6-bc79-11abd5f2596c,1572393600000,
10421,583d1951-62a0-4299-a343-ad8175b0ce7b.binning_data.json,6219936,6000,0,2019-11-18 23:00:02.702,com.sec.android.app.shealth,2019-11-18 23:00:02.702,,1.7858335,7827.0,426.62,10421,ekw9bqx6s/,com.sec.android.app.shealth,0,583d1951-62a0-4299-a343-ad8175b0ce7b.achievement.json,583d1951-62a0-4299-a343-ad8175b0ce7b,1574035200000,
10475,3bc55f7b-9dd1-4995-9ca1-6ffb3ad51f0a.binning_data.json,7467889,6000,0,2020-01-25 23:00:22.219,com.sec.android.app.shealth,2020-01-25 23:00:22.219,,1.6666665,7563.04,420.57,10475,ekw9bqx6s/,com.sec.android.app.shealth,0,3bc55f7b-9dd1-4995-9ca1-6ffb3ad51f0a.achievement.json,3bc55f7b-9dd1-4995-9ca1-6ffb3ad51f0a,1579910400000,
1010,23128c70-06c5-4b7d-961d-8ac2d8081065.binning_data.json,591799,6000,0,2020-04-06 16:58:11.963,com.sec.android.app.shealth,2020-04-06 15:11:32.423,23128c70-06c5-4b7d-961d-8ac2d8081065.source_info.json,1.2734885,753.65,41.49,1010,VfS0qUERdZ,com.sec.android.app.shealth,0,23128c70-06c5-4b7d-961d-8ac2d8081065.achievement.json,23128c70-06c5-4b7d-961d-8ac2d8081065,1586131200000,
6879,562221a2-a861-4f3e-bd15-21230045f550.binning_data.json,4195332,6000,0,2019-10-30 18:30:01.062,com.sec.android.app.shealth,2019-10-30 18:30:01.062,,1.8055556,5055.63,280.22,6879,ekw9bqx6s/,com.sec.android.app.shealth,1184,562221a2-a861-4f3e-bd15-21230045f550.achievement.json,562221a2-a861-4f3e-bd15-21230045f550,1572393600000,
87,356e9f35-7348-48fe-b3e9-ca00873f8b3c.binning_data.json,56252,6000,0,2020-01-26 15:56:49.645,com.sec.android.app.shealth,2020-01-26 09:23:54.950,356e9f35-7348-48fe-b3e9-ca00873f8b3c.source_info.json,1.1394956,64.1,3.48,87,VfS0qUERdZ,com.sec.android.app.shealth,0,356e9f35-7348-48fe-b3e9-ca00873f8b3c.achievement.json,356e9f35-7348-48fe-b3e9-ca00873f8b3c,1579996800000,
7169,436532bf-3717-4f64-997f-4e216e36848e.binning_data.json,4555401,6000,0,2020-02-27 23:00:23.330,com.sec.android.app.shealth,2020-02-27 23:00:23.330,,1.6666665,5256.12,296.95,7169,ekw9bqx6s/,com.sec.android.app.shealth,0,436532bf-3717-4f64-997f-4e216e36848e.achievement.json,436532bf-3717-4f64-997f-4e216e36848e,1582761600000,
11310,597df5f7-e670-4c60-9263-1384a957f5ed.binning_data.json,6247683,6000,6,2019-11-23 21:31:08.099,com.sec.android.app.shealth,2019-11-19 08:15:17.221,597df5f7-e670-4c60-9263-1384a957f5ed.source_info.json,1.3293507,8305.363,446.55,11304,VfS0qUERdZ,com.sec.android.app.shealth,0,597df5f7-e670-4c60-9263-1384a957f5ed.achievement.json,597df5f7-e670-4c60-9263-1384a957f5ed,1574121600000,
87,ed033c8a-9a7b-43e5-b82e-fc0b4b2ab2e1.binning_data.json,56251,6000,0,2020-01-26 23:00:01.228,com.sec.android.app.shealth,2020-01-26 23:00:01.228,,1.5,64.1,3.48,87,ekw9bqx6s/,com.sec.android.app.shealth,0,ed033c8a-9a7b-43e5-b82e-fc0b4b2ab2e1.achievement.json,ed033c8a-9a7b-43e5-b82e-fc0b4b2ab2e1,1579996800000,
6574,f12120e0-9a73-41b3-a358-3bad0168f840.binning_data.json,4018748,6000,0,2019-11-07 08:21:44.582,com.sec.android.app.shealth,2019-10-31 03:30:49.606,f12120e0-9a73-41b3-a358-3bad0168f840.source_info.json,1.1465539,4607.712,253.12,6574,VfS0qUERdZ,com.sec.android.app.shealth,0,f12120e0-9a73-41b3-a358-3bad0168f840.achievement.json,f12120e0-9a73-41b3-a358-3bad0168f840,1572480000000,
7738,6863b435-4878-4607-b429-8961037abb90.binning_data.json,4688394,6000,3,2019-12-28 16:57:04.996,com.sec.android.app.shealth,2019-12-21 07:55:11.179,6863b435-4878-4607-b429-8961037abb90.source_info.json,1.1296082,5296.049,296.151,7735,VfS0qUERdZ,com.sec.android.app.shealth,0,6863b435-4878-4607-b429-8961037abb90.achievement.json,6863b435-4878-4607-b429-8961037abb90,1576886400000,
5937,cff21095-a0cb-4b2c-96b3-9db73a819b67.binning_data.json,3719832,6000,0,2019-10-31 18:30:01.422,com.sec.android.app.shealth,2019-10-31 18:30:01.422,,1.9444443,4352.35,241.92,5937,ekw9bqx6s/,com.sec.android.app.shealth,2008,cff21095-a0cb-4b2c-96b3-9db73a819b67.achievement.json,cff21095-a0cb-4b2c-96b3-9db73a819b67,1572480000000,
7495,e6ceb22a-6a62-492f-bfe0-b2b54091ee22.binning_data.json,4403880,6000,0,2020-02-28 21:44:25.624,com.sec.android.app.shealth,2020-02-28 07:27:42.329,e6ceb22a-6a62-492f-bfe0-b2b54091ee22.source_info.json,1.2629225,5561.76,309.38,7495,VfS0qUERdZ,com.sec.android.app.shealth,0,e6ceb22a-6a62-492f-bfe0-b2b54091ee22.achievement.json,e6ceb22a-6a62-492f-bfe0-b2b54091ee22,1582848000000,
8428,c121c00c-7209-4d12-b697-a7dbfb3dcb74.binning_data.json,4675751,6000,0,2019-11-19 23:30:06.377,com.sec.android.app.shealth,2019-11-19 23:30:06.377,,1.6944444,6389.98,347.16,8428,ekw9bqx6s/,com.sec.android.app.shealth,2399,c121c00c-7209-4d12-b697-a7dbfb3dcb74.achievement.json,c121c00c-7209-4d12-b697-a7dbfb3dcb74,1574121600000,
10929,60a65264-78ac-4954-b439-f209f2204aaa.binning_data.json,6235996,6000,4,2020-02-01 13:44:53.588,com.sec.android.app.shealth,2020-01-27 08:57:57.038,60a65264-78ac-4954-b439-f209f2204aaa.source_info.json,1.2674226,7903.643,428.391,10925,VfS0qUERdZ,com.sec.android.app.shealth,0,60a65264-78ac-4954-b439-f209f2204aaa.achievement.json,60a65264-78ac-4954-b439-f209f2204aaa,1580083200000,
7495,846e733a-e671-4485-868d-1685dea85804.binning_data.json,4403831,6000,0,2020-02-28 23:44:37.274,com.sec.android.app.shealth,2020-02-28 23:44:37.274,,1.6944444,5561.76,309.38,7495,ekw9bqx6s/,com.sec.android.app.shealth,0,846e733a-e671-4485-868d-1685dea85804.achievement.json,846e733a-e671-4485-868d-1685dea85804,1582848000000,
7914,78b0035c-6fe4-4493-9b5f-99eb1c49c303.binning_data.json,4541689,6000,4,2020-01-27 23:00:01.415,com.sec.android.app.shealth,2020-01-27 23:00:01.415,,1.7777778,5967.76,324.65,7910,ekw9bqx6s/,com.sec.android.app.shealth,3445,78b0035c-6fe4-4493-9b5f-99eb1c49c303.achievement.json,78b0035c-6fe4-4493-9b5f-99eb1c49c303,1580083200000,
7636,7e771a7b-f58e-4b05-8b8e-b424491ba8a5.binning_data.json,4409811,6000,16,2019-11-23 21:31:07.209,com.sec.android.app.shealth,2019-11-20 07:55:03.340,7e771a7b-f58e-4b05-8b8e-b424491ba8a5.source_info.json,1.2838153,5661.384,306.561,7620,VfS0qUERdZ,com.sec.android.app.shealth,0,7e771a7b-f58e-4b05-8b8e-b424491ba8a5.achievement.json,7e771a7b-f58e-4b05-8b8e-b424491ba8a5,1574208000000,
620,18fa7bd8-dff5-46ce-8978-27416ea5486c.binning_data.json,345418,6000,0,2020-06-01 18:46:10.048,com.sec.android.app.shealth,2020-05-11 06:05:38.048,18fa7bd8-dff5-46ce-8978-27416ea5486c.source_info.json,1.2589122,434.852,22.85,620,VfS0qUERdZ,com.sec.android.app.shealth,0,18fa7bd8-dff5-46ce-8978-27416ea5486c.achievement.json,18fa7bd8-dff5-46ce-8978-27416ea5486c,1589155200000,
6013,4a794bf5-22ef-44c3-87aa-ebb64f757cbd.binning_data.json,3574974,6000,0,2019-11-20 23:47:14.623,com.sec.android.app.shealth,2019-11-20 23:47:14.623,,1.6388887,4508.81,248.16,6013,ekw9bqx6s/,com.sec.android.app.shealth,1309,4a794bf5-22ef-44c3-87aa-ebb64f757cbd.achievement.json,4a794bf5-22ef-44c3-87aa-ebb64f757cbd,1574208000000,
8706,91aceb83-9a9f-4570-92d7-7d3bd16654df.binning_data.json,5291608,6000,3,2020-02-01 13:44:53.396,com.sec.android.app.shealth,2020-01-28 07:51:16.590,91aceb83-9a9f-4570-92d7-7d3bd16654df.source_info.json,1.1793107,6240.451,346.273,8703,VfS0qUERdZ,com.sec.android.app.shealth,0,91aceb83-9a9f-4570-92d7-7d3bd16654df.achievement.json,91aceb83-9a9f-4570-92d7-7d3bd16654df,1580169600000,
178,95f19efb-58cd-4a38-96b7-2d72a43b2d32.binning_data.json,103771,6000,0,2020-05-11 22:00:48.654,com.sec.android.app.shealth,2020-05-11 22:00:48.654,,1.5,134.55,7.03,178,ekw9bqx6s/,com.sec.android.app.shealth,0,95f19efb-58cd-4a38-96b7-2d72a43b2d32.achievement.json,95f19efb-58cd-4a38-96b7-2d72a43b2d32,1589155200000,
5001,f898731f-83f3-4c2f-b8f6-7cf6be203a2b.binning_data.json,2950020,6000,0,2020-02-29 16:54:15.137,com.sec.android.app.shealth,2020-02-29 00:11:35.729,f898731f-83f3-4c2f-b8f6-7cf6be203a2b.source_info.json,1.2673168,3738.6099,202.75,5001,VfS0qUERdZ,com.sec.android.app.shealth,0,f898731f-83f3-4c2f-b8f6-7cf6be203a2b.achievement.json,f898731f-83f3-4c2f-b8f6-7cf6be203a2b,1582934400000,
852,f6f152c5-433c-4363-9415-b7e693d15827.binning_data.json,475708,6000,0,2020-06-01 18:46:08.579,com.sec.android.app.shealth,2020-05-15 10:17:50.782,f6f152c5-433c-4363-9415-b7e693d15827.source_info.json,1.2096193,575.426,31.09,852,VfS0qUERdZ,com.sec.android.app.shealth,0,f6f152c5-433c-4363-9415-b7e693d15827.achievement.json,f6f152c5-433c-4363-9415-b7e693d15827,1589500800000,
10231,8ccc8f98-8315-46b3-8926-0587e8abef97.binning_data.json,5888447,6000,0,2019-11-23 21:31:07.196,com.sec.android.app.shealth,2019-11-21 06:55:15.248,8ccc8f98-8315-46b3-8926-0587e8abef97.source_info.json,1.2541375,7384.922,405.119,10231,VfS0qUERdZ,com.sec.android.app.shealth,0,8ccc8f98-8315-46b3-8926-0587e8abef97.achievement.json,8ccc8f98-8315-46b3-8926-0587e8abef97,1574294400000,
6066,3a609f81-e140-4ddc-86c2-de4787a0ecbf.binning_data.json,3885681,6000,0,2019-12-22 01:44:26.274,com.sec.android.app.shealth,2019-12-21 16:24:59.441,,1.6944444,4414.38,247.49,6066,ekw9bqx6s/,com.sec.android.app.shealth,0,3a609f81-e140-4ddc-86c2-de4787a0ecbf.achievement.json,3a609f81-e140-4ddc-86c2-de4787a0ecbf,1576886400000,
7977,16686ee0-b5b8-426a-84d6-72d60dfa80fe.binning_data.json,4921114,6000,3,2020-01-28 23:19:22.306,com.sec.android.app.shealth,2020-01-28 23:19:22.306,,1.75,5888.18,325.74,7974,ekw9bqx6s/,com.sec.android.app.shealth,2029,16686ee0-b5b8-426a-84d6-72d60dfa80fe.achievement.json,16686ee0-b5b8-426a-84d6-72d60dfa80fe,1580169600000,
128,6d12896e-658f-4713-b8db-942c3dfef94d.binning_data.json,86576,6000,0,2020-05-15 22:00:01.436,com.sec.android.app.shealth,2020-05-15 22:00:01.436,,1.25,93.53,5.11,128,ekw9bqx6s/,com.sec.android.app.shealth,0,6d12896e-658f-4713-b8db-942c3dfef94d.achievement.json,6d12896e-658f-4713-b8db-942c3dfef94d,1589500800000,
